fit_date, subtype_id, groups, times
2019-09-24, 21, 1, 10
2019-09-24, 51, 1, 10
2019-09-25, 21, 1, 25
2019-09-25, 51, 2, 25
2019-09-27, 51, 4, 25
2019-09-27, 21, 1, 25
2019-09-27, 21, 1, 30
2019-09-28, 43, 1, 10
2019-09-29, 42, 3, 40
2019-09-29, 21, 4, 20
2019-09-29, 21, 2, 15
2019-09-30, 43, 3, 30
2019-09-30, 21, 3, 40
