fit_date, subtype_id, groups, times
2020-06-14,55,1,150
2020-06-16,55,1,150
2020-06-17,34,1,10
2020-06-17,30,1,30
2020-06-17,25,2,25
2020-06-18,55,1,180
2020-06-19,35,2,10
2020-06-21,55,1,180
2020-06-22,6,2,20
2020-06-22,6,1,18
2020-06-22,44,1,50
2020-06-22,44,1,20
2020-06-23,55,1,180
2020-06-24,35,3,10
2020-06-25,55,1,180
2020-06-27,30,2,30
2020-06-28,55,1,180
2020-06-29,6,2,20
2020-06-29,44,1,50
2020-06-29,46,1,20
